str_of_words,is_person,id
Otto Kranzbuhler,1,135318
"Joachim I, Prince of Anhalt-Dessau",1,135321
Andreas Maurer,1,135324
Hans Benda,1,135327
Ernst Vanhoffen,1,135330
Maximilian Schumann,1,135333
Theodor Lehmann,1,135336
Friedrich von Ahlefeldt,1,135339
Ludwig Schmidt,1,135342
Heinrich Zopfl,1,135345
Christian Ernest of Stolberg-Wernigerode,1,135348
Rudolph Palme,1,135351
Konrad Kleinschmidt,1,135354
Carl Melchior,1,135357
Hagen von Ortloff,1,135360
Peter Frankenfeld,1,135363
Erwin Leiser,1,135366
Jan-Marco Luczak,1,135369
Giuseppe Reina,1,135372
Ludwig Steeg,1,135375
Vera Jurgens,1,135378
Alexandra Thein,1,135381
Timo Rost,1,135384
Lisa Thomsen,1,135387
Friederike Kruger,1,135390
Heinrich Ehrlich,1,135393
Giorgio Zur,1,135396
Rainer Polzin,1,135399
Johannes Aurifaber,1,135402
Georg Buchmann,1,135405
Konstantin Bernhard von Voigts-Rhetz,1,135408
Michael Bezold,1,135411
Helga Goring,1,135414
Andreas Stoberl,1,135417
"Philip Louis III, Count of Hanau-Munzenberg",1,135420
Johann Friedrich Ahlfeld,1,135423
Heinrich Kiliani,1,135426
"Alexander Hermann, Count of Wartensleben",1,135429
Bernhard von Hulsen,1,135432
"Johann Friedrich Alexander, Prince of Wied",1,135435
Francois Goeske,1,135438
Francois de Cuvillies the Younger,1,135441
Melanie Peres,1,135444
Peter Feldmann,1,135447
Simon Rawidowicz,1,135450
Ernst Simon,1,135453
Joseph Mendelssohn,1,135456
Joseph Carlebach,1,135459
David ben Naphtali Frankel,1,135462
Wolfgang Gentner,1,135465
Jacob Pins,1,135468
Nahida Ruth Lazarus,1,135471
Gisela Agnes of Rath,1,135474
Benno Jacob,1,135477
Catherine of Guelders,1,135480
Gerd Deutschmann,1,135483
Hans-Busso von Busse,1,135486
Felix von Jascheroff,1,135489
Johannes B. Kerner,1,135492
Reiner Protsch,1,135495
"William III, Landgrave of Hesse",1,135498
Matthias Dolderer,1,135501
Volker Handloik,1,135504
"Berthold II, Count of Andechs",1,135507
Georg Benedikt Winer,1,135510
Karl Lehmann,1,135513
Aloys Hirt,1,135516
Karl August Lossen,1,135519
Lorenz Florenz Friedrich von Crell,1,135522
Karl Wilhelm Gottling,1,135525
Hugo Pernice,1,135528
Bogumil Goltz,1,135531
Adolf Kiessling,1,135534
Axel D. Becke,1,135537
Michael Bohnen,1,135540
Freddy Sahin-Scholl,1,135543
Thomas Handel,1,135546
Heinrich von Lehndorff,1,135549
Caspar Neumann,1,135552
Viktor von Schwedler,1,135555
Friedrich Ruhs,1,135558
Louise of Stolberg-Wernigerode,1,135561
Ute Berg,1,135564
Patricia Grohmann,1,135567
Jan Hartmann,1,135570
Falk Wendrich,1,135573
"Alexis, Prince of Bentheim and Steinfurt",1,135576
Johann Adam von Ickstatt,1,135579
Albert Praun,1,135582
Heinrich von Gossler,1,135585
Hermann Schlichting,1,135588
Chloe Vevrier,1,135591
Charles Anthony Schott,1,135594
Martin Moller,1,135597
Karl Scheel,1,135600
Alexander Klitzpera,1,135603
Siegmund Gunther,1,135606
Berthold Furtmeyr,1,135609
Olaf Winter,1,135612
Reinaldo Punder,1,135615
Eduard Gerhardt,1,135618
David Friesenhausen,1,135621
Richard Muller,1,135624
Cyriacus Spangenberg,1,135627
Adolf Ellissen,1,135630
Ludwig Eichrodt,1,135633
Anton Dilger,1,135636
Eric Chase,1,135639
Benjamin von Stuckrad-Barre,1,135642
Johann von Zwehl,1,135645
Badri Latif,1,135648
Franz Hayler,1,135651
Karl von Plettenberg,1,135654
Heinrich Bulle,1,135657
Denise Klecker,1,135660
William Michaelis,1,135663
Mladen Muse,1,135666
Dr. Motte,1,135669
"Bernhard, Hereditary Prince of Baden",1,135672
Paul Reckzeh,1,135675
Walter Klingenbeck,1,135678
Marcel Odenbach,1,135681
Johannes Mattfeld,1,135684
Theodor Marsson,1,135687
August Ahlborn,1,135690
Mike Jackel,1,135693
Hans-Ulrich Niemitz,1,135696
Werner Willikens,1,135699
Heinrich von Zastrow,1,135702
Friedrich Hermann Gustav Hildebrand,1,135705
Hedwig Raabe,1,135708
Hermann Kochly,1,135711
Johann Adam Itzstein,1,135714
Andreas Nischwitz,1,135717
Hanns Kreisel,1,135720
Julius Falkenstein,1,135723
Martin Dulfer,1,135726
Bernhard Heine,1,135729
Oskar Mothes,1,135732
Rudolf von Gottschall,1,135735
Michael Tregor,1,135738
Hanns Klemm,1,135741
Johann Adam Seuffert,1,135744
Anna Rupprecht,1,135747
Arnold Scholzel,1,135750
Josip Juratovic,1,135753
Werner Braunig,1,135756
Johannes Kahrs,1,135759
Susanne Osthoff,1,135762
Heinrich Fehlis,1,135765
Ludwig Andreas Gotter,1,135768
Andreas Althamer,1,135771
Franz Ignaz von Streber,1,135774
Victoria Charlotte of Anhalt-Zeitz-Hoym,1,135777
George Adalbert von Mulverstedt,1,135780
"Louis I, Count of Lowenstein",1,135783
Karl Meissner,1,135786
Viktor Zoller,1,135789
Ferdinand von Kummer,1,135792
Alice Ricciardi-von Platen,1,135795
Karl Abraham von Zedlitz,1,135798
Andreas Hakenberger,1,135801
Julius Duboc,1,135804
Jurgen Spie,1,135807
Sebastian Bogner,1,135810
Rudolf Huch,1,135813
Alfred Bielschowsky,1,135816
Rudolf von Eschwege,1,135819
Adolf Gaston Eugen Fick,1,135822
Andreas Gottschalk,1,135825
Johann Georg Ludwig Hesekiel,1,135828
Florens-Louis Heidsieck,1,135831
Anton Dunckern,1,135834
Georg Bernhard,1,135837
Christoph Hackner,1,135840
Ida Siekmann,1,135843
Prince Luitpold of Bavaria,1,135846
Georg Wannagat,1,135849
Jurgen Kehrer,1,135852
Wilhelm Mulhens,1,135855
Heinrich Spoerl,1,135858
Martin Haase,1,135861
Franz Stein,1,135864
Thomas Selle,1,135867
Johann Gottlieb Christaller,1,135870
Friedrich Laibach,1,135873
Anna Bruggemann,1,135876
Leopold Reichwein,1,135879
Heinz Kahlau,1,135882
Karl Heinrich Gottfried Witte,1,135885
Hermann Brill,1,135888
Carl Rover,1,135891
Johannes Irmscher,1,135894
Lea Ackermann,1,135897
Peter Suhrkamp,1,135900
Hans von Raumer,1,135903
Marieluise Beck,1,135906
Dietrich Klagges,1,135909
Heinrich Bruck,1,135912
Rudolf Krohne,1,135915
Anton Besold,1,135918
Mijk van Dijk,1,135921
Klaus Pringsheim,1,135924
Mathias Spahlinger,1,135927
Johann Adam Kulmus,1,135930
Susanne Lautenbacher,1,135933
Ernst Hermann Meyer,1,135936
Frederick Mayer,1,135939
Amelie Beese,1,135942
Karl Schapper,1,135945
Christiane Berger,1,135948
Georg Ludwig Koeler,1,135951
Frederick Charles of Stolberg-Gedern,1,135954
Hans von Benda,1,135957
Johann Baptist Beha,1,135960
Johanna Elisabeth of Nassau-Hadamar,1,135963
Ewald Banse,1,135966
"Henry X, Count of Reuss-Lobenstein",1,135969
Countess Palatine Anna Magdalena of Birkenfeld-Bischweiler,1,135972
Friedrich Heeren,1,135975
Sophie Schroder,1,135978
Heinz Tobien,1,135981
Tilly Wedekind,1,135984
Engelbert III of the Mark,1,135987
Karl Otto Pohl,1,135990
Josef Vo,1,135993
Traugott Buhre,1,135996
"Christopher, Duke of Brunswick-Harburg",1,135999
Frederick William III of Hesse,1,136002
August Kappler,1,136005
Wilhelm Wehrenpfennig,1,136008
"Engelbert I, Count of Berg",1,136011
Adolf von Bonin,1,136014
Johannes Giesberts,1,136017
Karl Fortlage,1,136020
Friedrich Christoph Perthes,1,136023
Carl Hahn,1,136026
Jan Mraz,1,136029
Hans Waldenfels,1,136032
Louis Furnberg,1,136035
Rupprecht Gerngro,1,136038
Hermann August Seger,1,136041
Johann Christoph Muller,1,136044
Hans-Ulrich Geschke,1,136047
Peter Wust,1,136050
Gustav Rene Hocke,1,136053
Gunter Schubert,1,136056
Moritz Wiggers,1,136059
Rudolf Schwander,1,136062
Johann Leonhard Frisch,1,136065
Christian v. Ditfurth,1,136068
August Winter,1,136071
Rolf Disch,1,136074
Theodor Sternberg,1,136077
Waltraut Seitter,1,136080
Werner Meinhof,1,136083
Alexandru Satmareanu,1,136086
Hans Bender,1,136089
Lisa Maria Potthoff,1,136092
Wolfgang Eisenmenger,1,136095
Franz von Hammerstein,1,136098
Mathias Tantau,1,136101
Wilhelm Karpenstein,1,136104
Marie Baumer,1,136107
Sibylle of Bavaria,1,136110
Joscha Remus,1,136113
Christian Friedrich Hunold,1,136116
Heinrich Christian von Senckenberg,1,136119
Christoph Genz,1,136122
Heiko Triebener,1,136125
Wolfgang Ludwig Krafft,1,136128
Hans-Wolfgang Romberg,1,136131
Wilfried Feldenkirchen,1,136134
Luitpold Steidle,1,136137
Karl Janssen,1,136140
Josef Kestel,1,136143
Manfred Melzer,1,136146
Christoph Hartknoch,1,136149
"George Gustavus, Count Palatine of Veldenz",1,136152
Ludwik Mycielski,1,136155
Johann Friedrich Dubner,1,136158
Charles Edouard Duboc,1,136161
Gregor Amann,1,136164
Hans-Dieter Tippenhauer,1,136167
Ruth Glass,1,136170
Hartmut Boockmann,1,136173
Paul Gerhard Jahn,1,136176
Ozay Fecht,1,136179
Juliane Banse,1,136182
Benedict Stattler,1,136185
Eckhard Stratmann-Mertens,1,136188
Ludwig Friedrich Barthel,1,136191
Fritz Oliven,1,136194
Christian Biegai,1,136197
Hansel Mieth,1,136200
Markus Hoffmann,1,136203
Altfrid Heger,1,136206
Henno Martin,1,136209
Ilse-Margret Vogel,1,136212
Ernst von Prittwitz und Gaffron,1,136215
Karl Berg,1,136218
Johannes Grant,1,136221
Matthias Goebbels,1,136224
Erik Schumann,1,136227
Bert Schroer,1,136230
Werner E. Abla,1,136233
Therese of Brunswick-Wolfenbuttel,1,136236
Katajun Amirpur,1,136239
Wilhelm Meinhold,1,136242
Walter Schulz,1,136245
Christina Sussiek,1,136248
Barbel Schafer,1,136251
Gerhard Heinze,1,136254
John Herberger,1,136257
Wilm Weppelmann,1,136260
Walter Wolf,1,136263
Avraham Barkai,1,136266
Marita Breuer,1,136269
Samuel Hirsch,1,136272
Brigitte Grothum,1,136275
Jean Putz,1,136278
Claus Biederstaedt,1,136281
Herbert Grabert,1,136284
Karl John,1,136287
Fritz Klein,1,136290
Karl Schaifers,1,136293
Bettina Tietjen,1,136296
Carl Gotthelf Kind,1,136299
Herbert B. Fredersdorf,1,136302
Gertrud Luckner,1,136305
Reinhard Demoll,1,136308
Friedhelm Ptok,1,136311
Kitty Kat,1,136314
Isa Jank,1,136317
Gabrielle Scharnitzky,1,136320
Gudrun Theuerkauff,1,136323
Stephan Braunfels,1,136326
Louis Kuhne,1,136329
Susan Hoecke,1,136332
Mareike Carriere,1,136335
Adolphus von Dalberg,1,136338
Evangelos Konstantinou,1,136341
Aribert Mog,1,136344
Max Sauerlandt,1,136347
Johann August Kaupert,1,136350
Karl Krazeisen,1,136353
Max Merten,1,136356
Ludwig Ross,1,136359
Karl Leo,1,136362
Wolfgang Schone,1,136365
Otto Gruppe,1,136368
Friedrich von Duhn,1,136371
Margarete Bieber,1,136374
Gerhard von Hosstrup,1,136377
Johann Georg Schropfer,1,136380
Herbert Rehbein,1,136383
Wolfgang Mannel,1,136386
Werner Milch,1,136389
Andreas Wilhelm Schwarzlose,1,136392
Gunther Anders,1,136395
Gunther Rennert,1,136398
Georg Pictorius,1,136401
Eva Schulze-Knabe,1,136404
Rosa Maria Assing,1,136407
Patrick Molleken,1,136410
John William Gerard de Brahm,1,136413
Oswald Lutz,1,136416
Josef Grunwald,1,136419
Hans Georg Klamroth,1,136422
Felix von Kunowski,1,136425
Wolfgang Kundt,1,136428
Ludwig Nohl,1,136431
Hubert Luthe,1,136434
Wanja Mues,1,136437
Gunter Reisch,1,136440
Michael Rackl,1,136443
Nikolaus Schwerdtfeger,1,136446
Franz Vorrath,1,136449
Fanny Hesse,1,136452
Justus Sieber,1,136455
Johannes Kretzschmar,1,136458
Matthias Steinmetz,1,136461
Georg Joachim Goschen,1,136464
Max Heinze,1,136467
Ernst August Geitner,1,136470
Hanns von Zobeltitz,1,136473
Gustav Simon,1,136476
Karl Philipp Francke,1,136479
Paul Scheffer-Boichorst,1,136482
Gaby Albrecht,1,136485
Corbinian Hofmeister,1,136488
Mona Elwassimy,1,136491
Heinrich Compenius l'ancien,1,136494
Friedrich Koch,1,136497
Curt Mundel,1,136500
Ewald Heinrich Rubsaamen,1,136503
Jens-Peter Schliemann,1,136506
Carl Hanser,1,136509
Gerald Fleming,1,136512
Wolfgang Schenck,1,136515
Ulrich Woelk,1,136518
Henry Tesch,1,136521
Franz Jacob,1,136524
Michael Palme,1,136527
Heinrich Kunst,1,136530
Johann Lauremberg,1,136533
Hinrich Wriede,1,136536
Eva Pflug,1,136539
Hans Timmermann,1,136542
Hinrich Schniedewind,1,136545
Franz Cornelsen,1,136548
Hein Muck,1,136551
Franz Lobert,1,136554
Jan Fedder,1,136557
Jurgen Warnatz,1,136560
Josef Kiefel,1,136563
Ernst Karl Friedrich Wunderlich,1,136566
Niko von Glasow,1,136569
Marco Kostler,1,136572
Alexander Dinghas,1,136575
Peter Gorski,1,136578
Johann Veit,1,136581
Bruno Wille,1,136584
Ernst Schwarz,1,136587
Rudolf Joachim Seck,1,136590
Kurt Vespermann,1,136593
Willi Ankermuller,1,136596
Franz Courth,1,136599
Arnold Stapil,1,136602
Georg Bruning,1,136605
August Stapel,1,136608
Theodor Hubrich,1,136611
Magnus von Levetzow,1,136614
Kurt Urbanek,1,136617
Carl Joseph Hiernle,1,136620
August Ernst Zinserling,1,136623
Klaus Fruhauf,1,136626
Henryk von Wacholz,1,136629
Paul Josef von Riegger,1,136632
Erwin Ackerknecht,1,136635
Richard Lauxmann,1,136638
Johann Jakob Quandt,1,136641
Conny Schmalfuss,1,136644
Peter Kruschwitz,1,136647
Paul Gnaier,1,136650
Helmut Markwort,1,136653
Camilla Spira,1,136656
Gustav Sobottka,1,136659
Horst Fascher,1,136662
Josef Wirsching,1,136665
Christine Buchholz,1,136668
Jacob Geis,1,136671
Charles Hallgarten,1,136674
Pribislaw I,1,136677
G. Johannes Botterweck,1,136680
Friedrich Beck,1,136683
Katharina Bullin,1,136686
Alexander von Monts,1,136689
Gerd Langguth,1,136692
Alex Muller,1,136695
Susette Borkenstein Gontard,1,136698
Carl Hecker,1,136701
Erwin Ammann,1,136704
Sabine Rumpf,1,136707
Joseph von Lindwurm,1,136710
Katia Plaschka,1,136713
Joseph Jonas,1,136716
Markus Hofmann,1,136719
Andreas Renschler,1,136722
Hartmut Erbse,1,136725
Paul Westermeier,1,136728
Ludwig Kulz,1,136731
Botho von Frantzius,1,136734
Benyamin Nuss,1,136737
Marco Keiner,1,136740
Egbert Baque,1,136743
Gunter Goebel,1,136746
Daniel Wagner,1,136749
Michael Herrmann,1,136752
Oskar Rescher,1,136755
Bertram Huppert,1,136758
Martin Garlieb Amsinck,1,136761
Dietrich Wildung,1,136764
Franz Hoen,1,136767
Else von Mollendorff,1,136770
Axel Hutte,1,136773
Meret Burger,1,136776
Christean Wagner,1,136779
Rudolf Wei,1,136782
Jan Kruger,1,136785
Heinrich Compenius,1,136788
Leonardo Olschki,1,136791
Caspar de Gelmini,1,136794
Denise la Bouche,1,136797
Erwin Respondek,1,136800
Juliane Charlotte Friederike Grimm,1,136803
Paul Scheinpflug,1,136806
Christian Friedrich Quandt,1,136809
August Klingenheben,1,136812
Oskar Reincke,1,136815
Herbert Grasse,1,136818
Franz Ruhl,1,136821
Franz Ros,1,136824
Hermann Kletke,1,136827
Arno Schickedanz,1,136830
Stefan Ambrosius,1,136833
Erich Brunner,1,136836
Jurgen Bohme,1,136839
Karl Ludwig Juhlke,1,136842
Karl Graul,1,136845
Hasso Spode,1,136848
"Philipp-Ernst, Prince of Schaumburg-Lippe",1,136851
Carola Toelle,1,136854
Frank Dietrich,1,136857
Stefan Meier,1,136860
Fritz Delius,1,136863
Eva Sandberg,1,136866
Heidi Genee,1,136869
Werner Schumacher,1,136872
Klaus Fumann,1,136875
Hans Breuer,1,136878
Robert Steiner,1,136881
Rainer Grun,1,136884
Georg Lentz,1,136887
Walter Haug,1,136890
Horst Rittner,1,136893
Starchand von Eichstatt,1,136896
Johann Wilhelm Friedrich Hofling,1,136899
Oliver Bender,1,136902
Leonardus Offerhaus,1,136905
Wolfram Syre,1,136908
Ernst Georg Baars,1,136911
Hermann Kunneth,1,136914
Matthias Gretz,1,136917
Bernard II of Werle,1,136920
Walter March,1,136923
Alfred Tetens,1,136926
Eckhard Unger,1,136929
Dieter Goltzsche,1,136932
Camilo Mayr,1,136935
Axel Juptner,1,136938
Uwe Koller,1,136941
Helmut Degen,1,136944
Minna Kleeberg,1,136947
Ewald Riebschlager,1,136950
Otto Frommknecht,1,136953
Paul Dahlke,1,136956
Ulrich Bez,1,136959
Eberhard Buchwald,1,136962
Friedrich Rudorff,1,136965
Kurt Leichtweiss,1,136968
Pe Werner,1,136971
Heinz Billing,1,136974
Moritz von Rohr,1,136977
Ulrich Krafft,1,136980
Louis Saalschutz,1,136983
Karl von Strotha,1,136986
Maria Theresia Low,1,136989
Josef Wurmheller,1,136992
James Goldschmidt,1,136995
Christel Augenstein,1,136998
Rudolf Wild,1,137001
Eduard Haber,1,137004
Adolph von Pfretzschner,1,137007
Wilhelm Runge,1,137010
Peter Schorowsky,1,137013
Rainer Zietsch,1,137016
Berta Scharrer,1,137019
Susann B. Winter,1,137022
Bernhard Stephan,1,137025
Felix Linnemann,1,137028
Norman Langen,1,137031
Ferdinand Lessing,1,137034
Tom Koenigs,1,137037
Waldemar von Knoeringen,1,137040
Paul Mebes,1,137043
Gunter Gaus,1,137046
Hippolyt Freiherr Poschinger von Frauenau,1,137049
Johann Wilhelm Baier,1,137052
Gudrun Tiedge,1,137055
Marie Munk,1,137058
Erwin Nestle,1,137061
Sidonie Werner,1,137064
Friedrich Vogt,1,137067
Erich Schumm,1,137070
Richard Fester,1,137073
Richard Schroder,1,137076
Hugo Doblin,1,137079
Karl Zeumer,1,137082
Johann Wilhelm Joseph Braun,1,137085
Alfons Fleischmann,1,137088
Arwed Emminghaus,1,137091
Conrad Bornhak,1,137094
Hans Glas,1,137097
Adolf Grober,1,137100
Heinrich Wagner,1,137103
Karl Bernhard Hundeshagen,1,137106
Johann Eustach von Gortz,1,137109
Friedrich Schilling,1,137112
Karen Friesicke,1,137115
Leif Frey,1,137118
Johann Samuel Friedrich von Boehmer,1,137121
Arnold von Westfalen,1,137124
Leonhard Anselm Eichberger,1,137127
Ursula Isbel,1,137130
Bernd Martin,1,137133
Reinhold Tuxen,1,137136
Johannes Grau,1,137139
Hein Muller,1,137142
Rita von Gaudecker,1,137145
Suzanna von Nathusius,1,137148
Erwin Schild,1,137151
Emil Trinkler,1,137154
Katja Amann,1,137157
Michael Herz,1,137160
Viona Harrer,1,137163
Heinz Kapelle,1,137166
Johann Samuel Schroter,1,137169
Dietmar Rothermund,1,137172
Johann Nicolaus Mempel,1,137175
Emile Kopp,1,137178
Ulrich Cordes,1,137181
Christoph Helmut Keitel,1,137184
Tania Singer,1,137187
Hans Gunther,1,137190
Rudiger Wittig,1,137193
Wolfram Setz,1,137196
Susanne Renner,1,137199
Tilman Zulch,1,137202
Cristiano Herrgen,1,137205
Walter Ludewig,1,137208
Rudolf von Uechtritz,1,137211
Paul Westheim,1,137214
Anna Bederke,1,137217
Bettie Ballhaus,1,137220
Bruno Fleischer,1,137223
Gisela Kraft,1,137226
Reinhard Goerdeler,1,137229
Wilhelm Herzog,1,137232
Gunther Teubner,1,137235
Max Hess,1,137238
Bernd Moeller,1,137241
Christian Hohenadel,1,137244
Rudolf Mellinghoff,1,137247
Stefan Arndt,1,137250
Guenther Wachsmuth,1,137253
Georg Preue,1,137256
Waldemar von Wasielewski,1,137259
David Hoeschel,1,137262
Sebastian Hamer,1,137265
Hans Wehrmann,1,137268
"Elisabeth of Hesse, Hereditary Princess of Saxony",1,137271
Willy Decker,1,137274
Josef Brunner,1,137277
Josef Magnus Wehner,1,137280
Margret Hafen,1,137283
Clemens Bittlinger,1,137286
Franziska Tiburtius,1,137289
Hilarius Breitinger,1,137292
Wolfram von Soden,1,137295
Nicholas V of Werle,1,137298
Karl Heinz Bohrer,1,137301
Ewald Rohlfs,1,137304
Wilhelm Meyer-Forster,1,137307
Hugo Schrader,1,137310
Helmut Noll,1,137313
Ernst Wachler,1,137316
Gottfried Duden,1,137319
Freya Hoffmeister,1,137322
Adolf Reubke,1,137325
Karl Ludwig von Lecoq,1,137328
Ulf Mark Schneider,1,137331
Walter Sigel,1,137334
Dietmar Vestweber,1,137337
Ruth Holzhausen,1,137340
Bahtiyar Can Vanl,1,137343
Hans Hirschfeld,1,137346
Reinhart Behr,1,137349
Wilhelm Friedrich Gmelin,1,137352
Heinrich Theodor Flathe,1,137355
Willi Opitz,1,137358
Johannes Bonemilch,1,137361
Bernhard Harms,1,137364
Jakob Guido Theodor Gulich,1,137367
Karl August von Struensee,1,137370
Christian Siegfried von Plessen,1,137373
Erwin Nasse,1,137376
Ulrik Frederik von Suhm,1,137379
Leopold Friedrich Gunther von Goeckingk,1,137382
Christoph Heinrich Amthor,1,137385
Babette von Bulow,1,137388
Steffi Sieger,1,137391
Roger Foret,1,137394
Rosalie Thomass,1,137397
Jurgen Zollner,1,137400
Ruth Hellberg,1,137403
Wilhelm Stapel,1,137406
Hans Medick,1,137409
Bertha Badt,1,137412
Christine Clau,1,137415
Hans Schnoor,1,137418
Johann Lorenz Bausch,1,137421
Wilhelm von Drigalski,1,137424
Gabi Bauer,1,137427
Leonhard Baumeister,1,137430
Walter Zurn,1,137433
Johannes Kuhlo,1,137436
Hans Krafft the Elder,1,137439
Arwed Robach,1,137442
Manuela Kasper-Claridge,1,137445
Metta von Oberg,1,137448
Henry Bolckow,1,137451
Adolph Wilhelm Otto,1,137454
Tanith,1,137457
Alban Schachleiter,1,137460
Helmuth Rudolph,1,137463
Richard Lenel,1,137466
Erik von Witzleben,1,137469
Heinrich Peters,1,137472
Karl Schulz,1,137475
Hans Grisebach,1,137478
Rudolf Janke,1,137481
Katharina Diez,1,137484
Heidi Hassenmuller,1,137487
Michael Martin Lienau,1,137490
Erhard Brauny,1,137493
Karl Plauth,1,137496
August Kolb,1,137499
Minna Schilling,1,137502
Peter von der Groeben,1,137505
Franz Josef Heinz,1,137508
Hanns-Jorg Anders,1,137511
Janina Fautz,1,137514
Therese von Sachsen-Altenburg,1,137517
Friedrich zu Hohenlohe-Waldenburg-Schillingsfurst,1,137520
Stefan Luitz,1,137523
Stephan Kafer,1,137526
Jurgen Wohlers,1,137529
Anton Spitaler,1,137532
Karl Schuhmann,1,137535
Wayne Carpendale,1,137538
Walter Claus-Oehler,1,137541
Wilhelm Klemm,1,137544
Stefanie Schmid,1,137547
Hans Bunge,1,137550
Max Himmelheber,1,137553
Jochen Schweizer,1,137556
Ottilie Assing,1,137559
Eugen Freiherr von Gorup-Besanez,1,137562
Egbert Kankeleit,1,137565
Tim Fruhling,1,137568
Werner Janssen,1,137571
Thomas Zink,1,137574
Johann Friedrich Heinrich Schlosser,1,137577
Ernst Gotthelf Gersdorf,1,137580
Gunter Herlitz,1,137583
Klaus Gamber,1,137586
Botho von Hulsen,1,137589
Karl Friederichs,1,137592
Paul Kalkoff,1,137595
Christian von Nettelbladt,1,137598
Friedrich Benedict Weber,1,137601
Johann Benedict Carpzov,1,137604
Gottfried Wilhelm Sacer,1,137607
Bruno Gebhardt,1,137610
Heinrich Balthasar Gerland,1,137613
Gustav Steinmann,1,137616
Immanuel Benzinger,1,137619
Ludwig Gall,1,137622
Ferdinand Mohring,1,137625
Samuel Collenbusch,1,137628
Hellmut Diwald,1,137631
Bernhard Brinkmann,1,137634
Claus Jacobi,1,137637
Karl Heinz Bremer,1,137640
Fritz Eberhard,1,137643
Alfred E. Treibs,1,137646
Patrick Seifert,1,137649
Wilhelm Kling,1,137652
Alfred Leber,1,137655
Eva von Buttlar,1,137658
Wolfgang von Stetten,1,137661
Friedrich L. Sell,1,137664
Georg Uecker,1,137667
Margarete Hannsmann,1,137670
Margret Brombacher,1,137673
Gerhard Raff,1,137676
Oscar Heiler,1,137679
Will Grohmann,1,137682
Dietmar Dath,1,137685
Annemarie Pieper,1,137688
Josef Eberle,1,137691
"Rudolf VII, Margrave of Baden-Baden",1,137694
"Rudolf II, Margrave of Hachberg-Sausenberg",1,137697
Emilie Zumsteeg,1,137700
Ulrich Maurer,1,137703
Kurt Beyer,1,137706
Traugott Hahn,1,137709
Horst Bosetzky,1,137712
Hermann Haack,1,137715
Johann Christian Quandt der Altere,1,137718
Hans Suren,1,137721
